accountsPayable,capitalSurplus,commonStock,currency,currentAssets,currentCash,currentLongTermDebt,filingType,fiscalDate,fiscalQuarter,fiscalYear,goodwill,intangibleAssets,inventory,longTermDebt,longTermInvestments,minorityInterest,netTangibleAssets,otherAssets,otherCurrentAssets,otherCurrentLiabilities,otherLiabilities,propertyPlantEquipment,receivables,reportDate,retainedEarnings,shareholderEquity,shortTermInvestments,symbol,totalAssets,totalCurrentLiabilities,totalLiabilities,treasuryStock
6912000000,,2652500000,USD,41799000000,15278000000,1719000000,10-Q,2019-06-30,2,2019,33661000000,49332000000,9263000000,27699000000,113318000000,0,-22208000000,5430000000,2411000000,22722000000,27555000000,17248000000,14653000000,2019-07-29,109809000000,60785000000,2411000000,JNJ,155117000000,31353000000,94332000000,-37175000000
6923000000,,2660800000,USD,41987000000,15336000000,1708000000,10-Q,2019-03-31,1,2019,31450000000,46898000000,9086000000,27660000000,108040000000,0,-19393000000,5159000000,2599000000,20480000000,26907000000,17000000000,14115000000,2019-05-01,106650000000,58955000000,2599000000,JNJ,150027000000,29111000000,91072000000,-35298000000
7537000000,,2678300000,USD,46033000000,19687000000,2796000000,10-K,2018-12-30,4,2018,30453000000,47611000000,8599000000,27684000000,106921000000,0,-18312000000,3431000000,2699000000,20897000000,26782000000,17035000000,14098000000,2019-02-20,106216000000,59752000000,2699000000,JNJ,152954000000,31230000000,93202000000,-34362000000
7000000000,,2683200000,USD,47194000000,19364000000,1773000000,10-Q,2018-09-30,3,2018,30702000000,48637000000,8678000000,29480000000,108509000000,0,-14713000000,4465000000,2896000000,18664000000,26449000000,16629000000,14048000000,2018-10-31,107617000000,64626000000,2896000000,JNJ,155703000000,27437000000,91077000000,-31464000000
6516000000,,2682300000,USD,45438000000,18139000000,2678000000,10-Q,2018-07-01,2,2018,30346000000,50056000000,8810000000,29405000000,109927000000,0,-17513000000,4421000000,2569000000,18294000000,27917000000,16632000000,14111000000,2018-08-02,106123000000,62889000000,2569000000,JNJ,155365000000,27488000000,92476000000,-31577000000
6443000000,,2682200000,USD,42768000000,15204000000,2696000000,10-Q,2018-04-01,1,2018,31149000000,52365000000,9014000000,29837000000,113857000000,0,-20259000000,4518000000,2641000000,17942000000,28395000000,17040000000,14166000000,2018-05-01,104339000000,63255000000,2641000000,JNJ,156625000000,27081000000,93370000000,-31596000000
7310000000,,2684900000,USD,43088000000,18296000000,3906000000,10-K,2017-12-31,4,2017,31906000000,53228000000,8765000000,30675000000,114215000000,0,-24974000000,4220000000,2537000000,19321000000,27563000000,17005000000,13490000000,2018-02-21,101793000000,60160000000,2537000000,JNJ,157303000000,30537000000,97143000000,-31554000000
6390000000,,2684600000,USD,41829000000,16231000000,8491000000,10-Q,2017-10-01,3,2017,31308000000,54569000000,9521000000,26675000000,113829000000,0,-11898000000,5021000000,2922000000,16925000000,18788000000,16628000000,13155000000,2017-11-02,114805000000,73979000000,2922000000,JNJ,155658000000,31806000000,81679000000,-31199000000
6135000000,,2691900000,USD,38789000000,12853000000,7209000000,10-Q,2017-07-02,2,2017,31234000000,54942000000,9699000000,27363000000,114018000000,0,-14254000000,5273000000,2954000000,15528000000,19804000000,16458000000,13283000000,2017-08-03,113208000000,71922000000,2954000000,JNJ,152807000000,28872000000,80885000000,-31172000000
6082000000,,2706600000,USD,63347000000,39343000000,5355000000,10-Q,2017-04-02,1,2017,24844000000,29466000000,8878000000,27015000000,81571000000,0,16031000000,4690000000,2826000000,13682000000,19135000000,16191000000,12300000000,2017-05-08,111643000000,70341000000,2826000000,JNJ,144918000000,25119000000,74577000000,-29900000000
6918000000,,2715000000,USD,65032000000,41907000000,4684000000,10-K,2017-01-01,4,2016,22805000000,26876000000,8144000000,22442000000,76176000000,0,20737000000,3226000000,3282000000,14685000000,19151000000,15912000000,11699000000,2017-02-27,110551000000,70418000000,3282000000,JNJ,141208000000,26287000000,70790000000,-28352000000
5971000000,,2731600000,USD,63319000000,40433000000,3443000000,10-Q,2016-10-02,3,2016,23171000000,27642000000,8488000000,23546000000,77050000000,0,21956000000,4245000000,2600000000,13816000000,17631000000,16095000000,11798000000,2016-11-04,108860000000,72769000000,2600000000,JNJ,140369000000,23230000000,67600000000,-26496000000
6061000000,,2745400000,USD,66291000000,42584000000,1708000000,10-Q,2016-07-03,2,2016,22104000000,25694000000,8523000000,24535000000,73523000000,0,24675000000,3977000000,3122000000,13767000000,18421000000,15972000000,12062000000,2016-08-04,106738000000,72473000000,3122000000,JNJ,139814000000,21536000000,67341000000,-24678000000
5965000000,,2757200000,USD,62738000000,39855000000,3116000000,10-Q,2016-04-03,1,2016,21848000000,25840000000,8170000000,20233000000,73493000000,0,24959000000,4163000000,3307000000,13053000000,18340000000,15964000000,11406000000,2016-05-10,104990000000,72647000000,3307000000,JNJ,136231000000,22134000000,63584000000,-23072000000
6668000000,,2763900000,USD,60210000000,38376000000,7004000000,10-K,2016-01-03,4,2015,21629000000,25764000000,8053000000,12857000000,73201000000,0,23757000000,2919000000,3047000000,14075000000,19095000000,15905000000,10734000000,2016-02-24,103879000000,71150000000,3047000000,JNJ,133411000000,27747000000,62261000000,-22684000000
5928000000,,2768400000,USD,63494000000,37306000000,5677000000,10-Q,2015-09-27,3,2015,21279000000,25988000000,8206000000,14073000000,69772000000,0,24287000000,3804000000,3010000000,13655000000,18818000000,15551000000,11366000000,2015-10-30,102748000000,71554000000,3010000000,JNJ,133266000000,25260000000,61712000000,-21453000000
6140000000,,2772300000,USD,61001000000,33954000000,5222000000,10-Q,2015-06-28,2,2015,21493000000,27017000000,8298000000,14085000000,71035000000,0,22621000000,3855000000,3058000000,13150000000,18606000000,15583000000,11968000000,2015-07-31,101352000000,71131000000,3058000000,JNJ,132036000000,24512000000,60905000000,-21287000000
6719000000,,2782600000,USD,58192000000,31319000000,4045000000,10-Q,2015-03-29,1,2015,21345000000,27025000000,8085000000,14938000000,70398000000,0,19508000000,3605000000,3731000000,13072000000,18354000000,15364000000,11533000000,2015-05-01,98656000000,67878000000,3731000000,JNJ,128590000000,23836000000,60712000000,-20598000000
7633000000,,2793200000,USD,59311000000,33089000000,3638000000,10-K,2014-12-28,4,2014,21832000000,27222000000,8184000000,15122000000,71808000000,0,20698000000,2553000000,3486000000,13814000000,18006000000,16126000000,10985000000,2015-02-24,97245000000,69752000000,3486000000,JNJ,131119000000,25085000000,61367000000,-19891000000
6603000000,,2814400000,USD,59973000000,33005000000,2115000000,10-Q,2014-09-28,3,2014,21636000000,26304000000,8419000000,13152000000,72124000000,0,28651000000,5033000000,3107000000,14264000000,15309000000,15804000000,11615000000,2014-10-30,96560000000,76591000000,3107000000,JNJ,132097000000,22982000000,55506000000,-17707000000
6193000000,,2826400000,USD,60119000000,31624000000,3819000000,10-Q,2014-06-29,2,2014,21989000000,27122000000,8155000000,13303000000,75081000000,0,28937000000,6435000000,3982000000,14347000000,14999000000,16155000000,12257000000,2014-08-01,93745000000,78048000000,3982000000,JNJ,135200000000,24359000000,57152000000,-15810000000
6113000000,,2826800000,USD,57369000000,29392000000,3949000000,10-Q,2014-03-30,1,2014,22178000000,27643000000,8009000000,13343000000,75961000000,0,26761000000,6459000000,3932000000,13778000000,14971000000,15996000000,12116000000,2014-05-02,91387000000,76582000000,3932000000,JNJ,133330000000,23840000000,56748000000,-15280000000
6266000000,,2818500000,USD,56407000000,29206000000,4852000000,10-K,2013-12-29,4,2013,22798000000,27947000000,7878000000,13328000000,76276000000,0,23308000000,4616000000,4003000000,14557000000,15638000000,16710000000,11713000000,2014-02-21,89493000000,74053000000,4003000000,JNJ,132683000000,25675000000,58630000000,-15700000000
6055000000,,2818400000,USD,52176000000,25228000000,5359000000,10-Q,2013-09-29,3,2013,22852000000,28467000000,8124000000,9748000000,74757000000,0,18485000000,2715000000,3312000000,14421000000,17933000000,16127000000,12027000000,2013-11-04,87703000000,69804000000,3312000000,JNJ,126933000000,25835000000,57129000000,-15673000000
5687000000,,2809700000,USD,51273000000,25129000000,5339000000,10-Q,2013-06-30,2,2013,22337000000,27704000000,7822000000,9643000000,73052000000,0,19624000000,2477000000,3425000000,12741000000,17565000000,15794000000,11614000000,2013-08-01,89449000000,69665000000,3425000000,JNJ,124325000000,23767000000,54660000000,-16094000000
5372000000,,2790200000,USD,47228000000,21668000000,4529000000,10-Q,2013-03-31,1,2013,22349000000,28009000000,7691000000,11363000000,74308000000,0,16497000000,3723000000,3260000000,12623000000,17175000000,15721000000,11515000000,2013-05-03,87242000000,66855000000,3260000000,JNJ,121536000000,22524000000,54681000000,-16818000000
5831000000,,2771500000,USD,46116000000,21089000000,4676000000,10-K,2012-12-30,4,2012,22424000000,28752000000,7495000000,11489000000,75231000000,0,13650000000,2170000000,3084000000,13755000000,17634000000,16097000000,11309000000,2013-02-22,85992000000,64826000000,3084000000,JNJ,121347000000,24262000000,56521000000,-18476000000
13416000000,,1871995000,USD,32471000000,9084000000,5530000000,10-Q,2016-06-30,2,2016,4581000000,0,6427000000,39555000000,229007000000,1162000000,142582000000,8785000000,3470000000,5981000000,30329000000,184685000000,13490000000,2016-08-04,175379000000,147163000000,3470000000,CVX,261478000000,24927000000,114315000000,-42212000000
12696000000,,1869775000,USD,31713000000,8879000000,9630000000,10-Q,2016-03-31,1,2016,4588000000,0,6508000000,32709000000,232129000000,1169000000,145719000000,9006000000,3867000000,6836000000,30903000000,189940000000,12459000000,2016-05-05,178853000000,150307000000,3867000000,CVX,263842000000,29162000000,113535000000,-42350000000
13516000000,,1869340000,USD,35347000000,11332000000,4928000000,10-K,2015-12-31,4,2015,4588000000,0,6334000000,33664000000,230756000000,1170000000,148128000000,9213000000,4821000000,8020000000,31400000000,188396000000,12860000000,2016-02-25,181578000000,152716000000,4821000000,CVX,266103000000,26464000000,113387000000,-42493000000
15307000000,,1868444000,USD,39819000000,13239000000,6580000000,10-Q,2015-09-30,3,2015,4588000000,0,6864000000,29296000000,228630000000,1026000000,150324000000,9029000000,5476000000,8257000000,31202000000,187405000000,14240000000,2015-11-06,184167000000,154912000000,5476000000,CVX,268449000000,30144000000,113537000000,-42552000000
17380000000,,1867561000,USD,40738000000,12521000000,2621000000,10-Q,2015-06-30,2,2015,4588000000,0,7116000000,29289000000,225717000000,1222000000,150081000000,9269000000,4948000000,8267000000,31410000000,185267000000,16153000000,2015-08-05,184129000000,154669000000,4948000000,CVX,266455000000,28268000000,111786000000,-42575000000
16640000000,,1866655000,USD,41270000000,13107000000,3908000000,10-Q,2015-03-31,1,2015,4588000000,0,6837000000,30025000000,228334000000,1198000000,151215000000,9385000000,6087000000,8897000000,31550000000,186123000000,15239000000,2015-05-07,185557000000,155803000000,6087000000,CVX,269604000000,29445000000,113801000000,-42671000000
19000000000,,1872510000,USD,42232000000,13215000000,3790000000,10-K,2014-12-31,4,2014,4593000000,0,6505000000,24028000000,223794000000,1163000000,150435000000,9116000000,5776000000,9136000000,31961000000,183173000000,16736000000,2015-02-20,184987000000,155028000000,5776000000,CVX,266026000000,31926000000,110998000000,-42733000000
21821000000,,1880915000,USD,47083000000,14490000000,5665000000,10-Q,2014-09-30,3,2014,4621000000,0,7304000000,20044000000,218348000000,1167000000,151519000000,8747000000,5315000000,9602000000,29073000000,178096000000,19974000000,2014-11-07,183519000000,156140000000,5315000000,CVX,265431000000,37088000000,109291000000,-41500000000
23623000000,,1887543000,USD,48920000000,14235000000,3498000000,10-Q,2014-06-30,2,2014,4621000000,0,7215000000,20050000000,213125000000,1166000000,148960000000,8527000000,5892000000,9207000000,28903000000,174054000000,21578000000,2014-08-06,179939000000,153581000000,5892000000,CVX,262045000000,36328000000,108464000000,-40343000000
23332000000,,1895032000,USD,49749000000,16183000000,3008000000,10-Q,2014-03-31,1,2014,4639000000,0,7472000000,20046000000,208489000000,1149000000,146022000000,7993000000,5809000000,9312000000,28932000000,169227000000,20285000000,2014-05-02,176294000000,150661000000,5809000000,CVX,258238000000,35652000000,107577000000,-39481000000
22815000000,,1903548000,USD,50250000000,16516000000,374000000,10-K,2013-12-31,4,2013,4639000000,0,6380000000,20057000000,203503000000,1314000000,144474000000,7953000000,5732000000,9829000000,28950000000,164829000000,21622000000,2014-02-21,173677000000,149113000000,5732000000,CVX,253753000000,33018000000,104640000000,-38290000000
23149000000,,1914047000,USD,53503000000,18580000000,527000000,10-Q,2013-09-30,3,2013,4640000000,0,6893000000,18054000000,194335000000,1294000000,140139000000,7753000000,6389000000,9794000000,30867000000,156932000000,21641000000,2013-11-08,170651000000,144779000000,6389000000,CVX,247838000000,33470000000,103059000000,-37098000000
21609000000,,1921391000,USD,56104000000,22296000000,1913000000,10-Q,2013-06-30,2,2013,4640000000,0,7423000000,18051000000,187944000000,1323000000,138201000000,7579000000,6112000000,9891000000,30381000000,150592000000,20273000000,2013-08-07,167615000000,142841000000,6112000000,CVX,244048000000,33413000000,101207000000,-35943000000
21617000000,,1929014000,USD,54696000000,19048000000,2090000000,10-Q,2013-03-31,1,2013,4640000000,0,6664000000,12053000000,182714000000,1352000000,135494000000,7597000000,7015000000,10978000000,31140000000,145973000000,21969000000,2013-05-02,164173000000,140134000000,7015000000,CVX,237410000000,34685000000,97276000000,-34925000000
22776000000,,1936151000,USD,55720000000,21913000000,127000000,10-K,2012-12-31,4,2012,4640000000,0,6144000000,12065000000,177262000000,1308000000,131884000000,7556000000,6666000000,11309000000,31201000000,141348000000,20997000000,2013-02-22,159730000000,136524000000,6666000000,CVX,232982000000,34212000000,96458000000,-33884000000
22989000000,,1945840000,USD,58465000000,21582000000,2172000000,10-Q,2012-09-30,3,2012,4640000000,0,7995000000,10164000000,168399000000,1281000000,128301000000,7502000000,7424000000,10508000000,29269000000,132752000000,21464000000,2012-11-06,154229000000,132941000000,7424000000,CVX,226864000000,35669000000,93923000000,-32702000000
21958000000,,1954147000,USD,56008000000,21463000000,359000000,10-Q,2012-06-30,2,2012,4641000000,0,7186000000,9872000000,163371000000,1292000000,125356000000,6610000000,6648000000,10339000000,28885000000,129047000000,20711000000,2012-08-02,150728000000,129997000000,6648000000,CVX,219379000000,32656000000,89382000000,-31871000000
22951000000,,1963862000,USD,55222000000,19768000000,396000000,10-Q,2012-03-31,1,2012,4641000000,0,7347000000,8879000000,159668000000,819000000,120866000000,7003000000,6102000000,10910000000,29052000000,124798000000,22005000000,2012-05-03,145278000000,125507000000,6102000000,CVX,214890000000,34257000000,89383000000,-30701000000
22147000000,,1970615000,USD,53234000000,20071000000,340000000,10-K,2011-12-31,4,2011,4642000000,0,5543000000,9812000000,156240000000,799000000,116740000000,6122000000,5827000000,11113000000,28337000000,122608000000,21793000000,2012-02-23,140399000000,121382000000,5827000000,CVX,209474000000,33600000000,88092000000,-29685000000
20746000000,,1984643000,USD,53025000000,20335000000,245000000,10-Q,2011-09-30,3,2011,4654000000,0,6072000000,9498000000,151074000000,785000000,116237000000,5151000000,5740000000,11347000000,24461000000,118377000000,20878000000,2011-11-03,136873000000,120891000000,5740000000,CVX,204099000000,32338000000,83208000000,-28559000000
22764000000,,1994007000,USD,54006000000,17964000000,1902000000,10-Q,2011-06-30,2,2011,4654000000,0,7286000000,9618000000,147711000000,777000000,110999000000,5223000000,5143000000,10554000000,25163000000,114754000000,23613000000,2011-08-04,130592000000,115653000000,5143000000,CVX,201717000000,35220000000,86064000000,-27382000000
21011000000,,1994735000,USD,50851000000,16874000000,1817000000,10-Q,2011-03-31,1,2011,4655000000,0,6232000000,9758000000,143885000000,750000000,105445000000,5274000000,5667000000,10485000000,25837000000,111075000000,22078000000,2011-05-05,124417000000,110100000000,5667000000,CVX,194736000000,33313000000,84636000000,-26528000000
19259000000,,1998903000,USD,48841000000,17070000000,187000000,10-K,2010-12-31,4,2010,4617000000,0,5493000000,11289000000,135928000000,730000000,100464000000,5287000000,5519000000,9566000000,25960000000,104504000000,20759000000,2011-02-24,119641000000,105081000000,5519000000,CVX,184769000000,29012000000,79688000000,-26411000000
